id,Timestamp,Category,Money,Description,Details
2409082018,2025-07-16 12:24:53,sales,39587,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 582124547}, ""quality"": ""0.000"", ""price"": ""$161.100"", ""unit_cogs"": ""$98.682"", ""remaining"": 187262}"
2408997734,2025-07-16 10:41:35,sales,22063,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Grocery store""}, ""busy"": {""id"": 581759934}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.375"", ""remaining"": 0}"
2408997703,2025-07-16 10:41:34,sales,22535,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Grocery store""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 0}"
2408744830,2025-07-16 05:04:19,production,-9257,Producción de Verduras,"{""Precio"": ""$2.573"", ""Calidad"": 0, ""Cantidad"": 20000}"
2408744542,2025-07-16 05:03:59,production,-42147,Producción de Cuero,"{""Precio"": ""$21.003"", ""Calidad"": 0, ""Cantidad"": 7192}"
2408744008,2025-07-16 05:03:24,sales,35170,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 22535}"
2408743987,2025-07-16 05:03:22,sales,35170,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581759934}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.375"", ""remaining"": 22063}"
2408684806,2025-07-16 04:07:46,executive salaries,-6723,Sueldos de directores,{}
2408198850,2025-07-15 21:52:22,sales,7539,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 581833623}, ""quality"": ""0.000"", ""price"": ""$161.500"", ""unit_cogs"": ""$98.374"", ""remaining"": 0}"
2408115288,2025-07-15 20:16:48,sales,13511,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 57705}"
2408115265,2025-07-15 20:16:45,sales,17454,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581833623}, ""quality"": ""0.000"", ""price"": ""$161.500"", ""unit_cogs"": ""$98.374"", ""remaining"": 7539}"
2408115246,2025-07-15 20:16:44,sales,13511,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581759934}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.375"", ""remaining"": 57233}"
2408115186,2025-07-15 20:16:42,production,-92693,Producción de Queso,"{""Precio"": ""$98.889"", ""Calidad"": 0, ""Cantidad"": 1008}"
2408115094,2025-07-15 20:16:37,production,-92693,Producción de Queso,"{""Precio"": ""$98.889"", ""Calidad"": 0, ""Cantidad"": 1008}"
2408115035,2025-07-15 20:16:31,production,-92693,Producción de Queso,"{""Precio"": ""$98.889"", ""Calidad"": 0, ""Cantidad"": 1008}"
2407930185,2025-07-15 16:55:01,production,-92693,Producción de Queso,"{""Precio"": ""$98.889"", ""Calidad"": 0, ""Cantidad"": 1008}"
2407929642,2025-07-15 16:54:23,sales,62023,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581833623}, ""quality"": ""0.000"", ""price"": ""$161.500"", ""unit_cogs"": ""$98.374"", ""remaining"": 24993}"
2407929640,2025-07-15 16:54:23,sales,48035,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 71216}"
2407929626,2025-07-15 16:54:22,sales,48034,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581759934}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.375"", ""remaining"": 70744}"
2407340364,2025-07-15 04:55:07,sales,29128,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 119251}"
2407340322,2025-07-15 04:55:05,sales,29085,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581759934}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.375"", ""remaining"": 118778}"
2407315692,2025-07-15 04:21:28,sales,36297,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 0}"
2407288144,2025-07-15 04:06:43,executive salaries,-6723,Sueldos de directores,{}
2406787590,2025-07-14 21:38:56,sales,14340,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 148379}"
2406787577,2025-07-14 21:38:55,sales,19723,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 36297}"
2406780793,2025-07-14 21:31:28,sales,14901,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Grocery store""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 0}"
2406589842,2025-07-14 18:04:37,contract,-54000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.270""}"
2406589833,2025-07-14 18:04:36,contract,-76000,Agua contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.380""}"
2406589657,2025-07-14 18:04:25,sales,8989,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 162719}"
2406589589,2025-07-14 18:04:22,sales,12362,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 56020}"
2406589576,2025-07-14 18:04:21,sales,9749,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 14901}"
2406466946,2025-07-14 15:49:38,sales,7399,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 171708}"
2406466903,2025-07-14 15:49:36,sales,10176,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 68382}"
2406466887,2025-07-14 15:49:35,sales,8026,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 24650}"
2406362752,2025-07-14 13:58:50,sales,13201,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581607805}, ""quality"": ""0.000"", ""price"": ""$161.200"", ""unit_cogs"": ""$98.374"", ""remaining"": 179107}"
2406362736,2025-07-14 13:58:49,sales,18249,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 78558}"
2406362731,2025-07-14 13:58:48,sales,14392,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 32676}"
2406187544,2025-07-14 10:41:13,production,-69523,Producción de Forraje,"{""Precio"": ""$9.271"", ""Calidad"": 0, ""Cantidad"": 39062}"
2406187112,2025-07-14 10:40:38,production,-31491,Producción de Grano,"{""Precio"": ""$0.622"", ""Calidad"": 0, ""Cantidad"": 194394}"
2406186990,2025-07-14 10:40:27,production,-31491,Producción de Grano,"{""Precio"": ""$0.622"", ""Calidad"": 0, ""Cantidad"": 194394}"
2406186761,2025-07-14 10:40:10,sales,61250,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 96807}"
2406186740,2025-07-14 10:40:08,sales,48307,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 47068}"
2405979288,2025-07-14 06:01:55,sales,27906,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Grocery store""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 0}"
2405875194,2025-07-14 04:07:47,executive salaries,-6723,Sueldos de directores,{}
2405455478,2025-07-13 23:33:18,sales,9815,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 27906}"
2405455457,2025-07-13 23:33:16,sales,12445,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 158057}"
2405455449,2025-07-13 23:33:14,sales,9815,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 95375}"
2405360190,2025-07-13 21:17:49,production,-31491,Producción de Grano,"{""Precio"": ""$0.622"", ""Calidad"": 0, ""Cantidad"": 194394}"
2405360083,2025-07-13 21:17:45,sales,17804,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 37721}"
2405360053,2025-07-13 21:17:45,sales,22561,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581404257}, ""quality"": ""0.000"", ""price"": ""$160.700"", ""unit_cogs"": ""$98.086"", ""remaining"": 170502}"
2405359981,2025-07-13 21:17:43,sales,17831,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 105190}"
2405359785,2025-07-13 21:17:34,production,-42147,Producción de Cuero,"{""Precio"": ""$21.003"", ""Calidad"": 0, ""Cantidad"": 7192}"
2405140856,2025-07-13 17:13:04,contract,-76000,Agua contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.380""}"
2405140853,2025-07-13 17:13:04,contract,-54000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.270""}"
2405140244,2025-07-13 17:12:15,production,-9216,Producción de Verduras,"{""Precio"": ""$2.571"", ""Calidad"": 0, ""Cantidad"": 20000}"
2405139952,2025-07-13 17:12:03,sales,51001,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 55525}"
2405139704,2025-07-13 17:11:48,production,-92278,Producción de Queso,"{""Precio"": ""$98.477"", ""Calidad"": 0, ""Cantidad"": 1008}"
2405139632,2025-07-13 17:11:42,production,-92278,Producción de Queso,"{""Precio"": ""$98.477"", ""Calidad"": 0, ""Cantidad"": 1008}"
2405139582,2025-07-13 17:11:38,production,-92278,Producción de Queso,"{""Precio"": ""$98.477"", ""Calidad"": 0, ""Cantidad"": 1008}"
2405139546,2025-07-13 17:11:34,sales,50992,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 123021}"
2404850594,2025-07-13 11:51:16,sales,34545,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 580767872}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 0}"
2404554334,2025-07-13 05:27:58,sales,34553,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 106526}"
2404554282,2025-07-13 05:27:54,sales,43211,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767872}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 34545}"
2404554195,2025-07-13 05:27:46,production,-91863,Producción de Queso,"{""Precio"": ""$98.065"", ""Calidad"": 0, ""Cantidad"": 1008}"
2404554062,2025-07-13 05:27:38,sales,34535,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 581179476}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.107"", ""remaining"": 174013}"
2404487115,2025-07-13 04:08:06,executive salaries,-6723,Sueldos de directores,{}
2403985793,2025-07-12 21:31:03,sales,17521,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 141079}"
2403985359,2025-07-12 21:30:32,sales,21858,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767872}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 77756}"
2403838159,2025-07-12 18:32:03,sales,3661,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Grocery store""}, ""busy"": {""id"": 580767904}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 0}"
2403785266,2025-07-12 17:29:11,sales,3452,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 158600}"
2403785232,2025-07-12 17:29:08,sales,4313,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767872}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 99614}"
2403785212,2025-07-12 17:29:07,sales,3234,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767904}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 3661}"
2403745467,2025-07-12 16:41:53,contract,-76000,Agua contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.380""}"
2403745438,2025-07-12 16:41:51,contract,-54000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.270""}"
2403745082,2025-07-12 16:41:26,sales,46496,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580983863}, ""quality"": ""0.000"", ""price"": ""$159.800"", ""unit_cogs"": ""$98.116"", ""remaining"": 162052}"
2403744999,2025-07-12 16:41:20,sales,58155,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767872}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 103927}"
2403744998,2025-07-12 16:41:20,sales,43617,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767904}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 6895}"
2403220136,2025-07-12 05:59:00,production,-31209,Producción de Grano,"{""Precio"": ""$0.621"", ""Calidad"": 0, ""Cantidad"": 194394}"
2403220075,2025-07-12 05:58:54,sales,19889,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 3, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767904}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 50512}"
2403220062,2025-07-12 05:58:52,sales,26519,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 580767872}, ""quality"": ""0.000"", ""price"": ""$160.600"", ""unit_cogs"": ""$97.665"", ""remaining"": 162082}"
